loc_id,title,date,description,subject,location,permalink,image_url,local_path,combined_text
2016712956,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712956/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25518_150px.jpg#h=150&w=109,data/raw/loc/images/2016712956__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712957,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712957/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25519_150px.jpg#h=150&w=110,data/raw/loc/images/2016712957__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712958,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712958/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25520_150px.jpg#h=150&w=110,data/raw/loc/images/2016712958__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712959,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712959/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25521_150px.jpg#h=150&w=109,data/raw/loc/images/2016712959__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712960,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712960/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25522_150px.jpg#h=150&w=111,data/raw/loc/images/2016712960__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712961,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712961/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25523_150px.jpg#h=150&w=109,data/raw/loc/images/2016712961__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712962,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712962/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25524_150px.jpg#h=150&w=109,data/raw/loc/images/2016712962__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712964,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712964/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25526_150px.jpg#h=150&w=109,data/raw/loc/images/2016712964__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712965,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712965/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25527_150px.jpg#h=150&w=109,data/raw/loc/images/2016712965__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712966,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712966/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25528_150px.jpg#h=109&w=150,data/raw/loc/images/2016712966__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712967,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712967/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25529_150px.jpg#h=150&w=108,data/raw/loc/images/2016712967__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712968,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712968/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25530_150px.jpg#h=109&w=150,data/raw/loc/images/2016712968__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712970,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712970/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25532_150px.jpg#h=110&w=150,data/raw/loc/images/2016712970__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712973,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712973/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25535_150px.jpg#h=109&w=150,data/raw/loc/images/2016712973__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712974,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712974/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25536_150px.jpg#h=150&w=110,data/raw/loc/images/2016712974__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712975,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712975/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25537_150px.jpg#h=109&w=150,data/raw/loc/images/2016712975__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712976,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712976/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25538_150px.jpg#h=150&w=110,data/raw/loc/images/2016712976__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712977,[Unidentified group],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712977/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25500/25539_150px.jpg#h=150&w=109,data/raw/loc/images/2016712977__Unidentified group_.jpg,[Unidentified group]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712587,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712587/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25149_150px.jpg#h=150&w=108,data/raw/loc/images/2016712587__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712588,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712588/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25150_150px.jpg#h=150&w=110,data/raw/loc/images/2016712588__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712589,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712589/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25151_150px.jpg#h=150&w=109,data/raw/loc/images/2016712589__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712590,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712590/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25152_150px.jpg#h=150&w=109,data/raw/loc/images/2016712590__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712591,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712591/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25153_150px.jpg#h=150&w=109,data/raw/loc/images/2016712591__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712592,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712592/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25154_150px.jpg#h=150&w=109,data/raw/loc/images/2016712592__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712593,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712593/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25155_150px.jpg#h=150&w=109,data/raw/loc/images/2016712593__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712596,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712596/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25158_150px.jpg#h=150&w=110,data/raw/loc/images/2016712596__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712597,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712597/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25159_150px.jpg#h=150&w=108,data/raw/loc/images/2016712597__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712599,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712599/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25161_150px.jpg#h=150&w=109,data/raw/loc/images/2016712599__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712600,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712600/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25162_150px.jpg#h=150&w=108,data/raw/loc/images/2016712600__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712601,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712601/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25163_150px.jpg#h=150&w=108,data/raw/loc/images/2016712601__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712602,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712602/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25164_150px.jpg#h=150&w=109,data/raw/loc/images/2016712602__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712603,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,portrait photographs | glass negatives,,http://www.loc.gov/item/2016712603/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25165_150px.jpg#h=150&w=110,data/raw/loc/images/2016712603__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. portrait photographs | glass negatives
2016712604,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712604/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25166_150px.jpg#h=150&w=109,data/raw/loc/images/2016712604__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712605,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712605/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25167_150px.jpg#h=150&w=109,data/raw/loc/images/2016712605__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712606,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712606/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25168_150px.jpg#h=150&w=109,data/raw/loc/images/2016712606__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712607,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712607/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25169_150px.jpg#h=150&w=108,data/raw/loc/images/2016712607__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712608,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712608/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25170_150px.jpg#h=150&w=109,data/raw/loc/images/2016712608__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712609,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712609/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25171_150px.jpg#h=109&w=150,data/raw/loc/images/2016712609__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712611,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712611/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25173_150px.jpg#h=150&w=110,data/raw/loc/images/2016712611__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712614,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712614/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25176_150px.jpg#h=150&w=110,data/raw/loc/images/2016712614__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712615,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712615/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25177_150px.jpg#h=150&w=110,data/raw/loc/images/2016712615__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712617,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712617/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25179_150px.jpg#h=150&w=110,data/raw/loc/images/2016712617__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712620,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712620/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25182_150px.jpg#h=150&w=128,data/raw/loc/images/2016712620__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712621,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712621/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25183_150px.jpg#h=150&w=110,data/raw/loc/images/2016712621__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712622,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712622/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25184_150px.jpg#h=150&w=111,data/raw/loc/images/2016712622__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712623,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712623/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25185_150px.jpg#h=150&w=108,data/raw/loc/images/2016712623__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712626,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712626/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25188_150px.jpg#h=150&w=110,data/raw/loc/images/2016712626__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712627,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712627/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25189_150px.jpg#h=150&w=109,data/raw/loc/images/2016712627__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712628,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712628/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25190_150px.jpg#h=150&w=109,data/raw/loc/images/2016712628__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712629,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712629/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25191_150px.jpg#h=150&w=109,data/raw/loc/images/2016712629__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712630,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712630/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25192_150px.jpg#h=150&w=110,data/raw/loc/images/2016712630__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712633,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712633/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25100/25195_150px.jpg#h=150&w=109,data/raw/loc/images/2016712633__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712638,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712638/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25200_150px.jpg#h=150&w=110,data/raw/loc/images/2016712638__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712645,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712645/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25207_150px.jpg#h=150&w=110,data/raw/loc/images/2016712645__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712646,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712646/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25208_150px.jpg#h=150&w=109,data/raw/loc/images/2016712646__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712648,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712648/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25210_150px.jpg#h=150&w=109,data/raw/loc/images/2016712648__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712649,[Unidentified man],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712649/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25211_150px.jpg#h=150&w=109,data/raw/loc/images/2016712649__Unidentified man_.jpg,[Unidentified man]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712650,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | african americans | portrait photographs,,http://www.loc.gov/item/2016712650/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25212_150px.jpg#h=150&w=109,data/raw/loc/images/2016712650__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | african americans | portrait photographs
2016712651,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712651/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25213_150px.jpg#h=150&w=109,data/raw/loc/images/2016712651__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712652,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712652/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25214_150px.jpg#h=150&w=109,data/raw/loc/images/2016712652__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712653,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712653/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25215_150px.jpg#h=150&w=109,data/raw/loc/images/2016712653__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712655,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712655/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25217_150px.jpg#h=150&w=109,data/raw/loc/images/2016712655__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712656,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712656/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25218_150px.jpg#h=150&w=109,data/raw/loc/images/2016712656__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712657,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712657/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25219_150px.jpg#h=150&w=109,data/raw/loc/images/2016712657__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712658,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712658/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25220_150px.jpg#h=150&w=109,data/raw/loc/images/2016712658__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712659,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712659/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25221_150px.jpg#h=110&w=150,data/raw/loc/images/2016712659__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712661,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712661/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25223_150px.jpg#h=108&w=150,data/raw/loc/images/2016712661__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712662,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712662/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25224_150px.jpg#h=107&w=150,data/raw/loc/images/2016712662__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712664,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712664/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25226_150px.jpg#h=150&w=110,data/raw/loc/images/2016712664__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712665,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712665/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25227_150px.jpg#h=109&w=150,data/raw/loc/images/2016712665__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712666,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712666/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25228_150px.jpg#h=150&w=110,data/raw/loc/images/2016712666__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712667,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712667/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25229_150px.jpg#h=150&w=108,data/raw/loc/images/2016712667__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712668,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712668/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25230_150px.jpg#h=150&w=110,data/raw/loc/images/2016712668__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
2016712669,[Unidentified child],1873,1 negative : glass ; 5 x 7 in.,glass negatives | portrait photographs,,http://www.loc.gov/item/2016712669/,https://tile.loc.gov/storage-services/service/pnp/bellcm/25200/25231_150px.jpg#h=109&w=150,data/raw/loc/images/2016712669__Unidentified child_.jpg,[Unidentified child]. 1 negative : glass ; 5 x 7 in. glass negatives | portrait photographs
